,company_id,bu_name
1779,298,"SONIC 1056 - DALLAS, TX [FT WORTH AVE]"
1780,298,"SONIC 1057 - DALLAS, TX [LEDBETTER]"
1781,298,"SONIC 1058 - DALLAS, TX [S ZANGS]"
1782,298,"SONIC 1065 - EUNICE, LA [W LAUREL]"
1783,298,"SONIC 1066 - ELLISVILLE, MS [HWY 11 N]"
1784,298,"SONIC 1067 - EAST RIDGE, TN [RINGGOLD]"
1785,298,"SONIC 1070 - PARK HILLS, MO [E MAIN]"
1786,298,"SONIC 1071 - FORT WORTH, TX [UNIVERSITY]"
1787,298,"SONIC 1074 - FREDERICKTOWN, MO [LINCOLN]"
1788,298,"SONIC 1075 - FERRIDAY, LA [LOUISIANA]"
1789,298,"SONIC 1076 - FORT COLLINS, CO [ELIZABETH]"
1790,298,"SONIC 1078 - FORT OGLETHORPE, GEORGIA"
1791,298,"SONIC 1081 - GARDEN CITY, KS[JONES]"
1792,298,"SONIC 1082 - GRANBURY, TX [HWY 377 E]"
1793,298,"SONIC 1086 - GREENWOOD, AR [W CENTER]"
1794,298,"SONIC 1087 - GOSNELL, AR [TERRACE]"
1795,298,"SONIC 1089 - GURDON, AR [MAIN]"
1796,298,"SONIC 1090 - GADSDEN, AL [MEIGHAN]"
1797,298,"SONIC 1091 - GREENEVILLE, TN[E AJ HWY]"
1798,298,"SONIC 1092 - GARDEN CITY, KS[E KANSAS]"
1799,298,"SONIC 1100 - HOT SPRINGS, AR[CENTRAL AVE]"
1800,298,"SONIC 1104 - HOUSTON, TX [N HOUSTON ROSSLYN]"
1801,298,"SONIC 1107 - HIGHLANDS, TX [MAIN]"
1802,298,"SONIC 1109 - HOUSTON, TX [POST OAK]"
1803,298,"SONIC 1112 - HUNTSVILLE, AL [BOB WALLACE]"
1804,298,"SONIC 1113 - HUNTSVILLE, AR [HWY 412 & 23]"
1805,298,"SONIC 1114 - HUNTSVILLE, AL [NW MEMORIAL]"
1806,298,"SONIC 1116 - HIXSON, TN [HIXSON]"
1807,298,"SONIC 1119 - HOUSTON, TX [7650 HWY 6 N]"
1808,298,"SONIC 1120 - HOT SPRINGS, AR[1510 ALBERT]"
1809,298,"SONIC 1122 - CLEAR LAKE CITY, TX [BAY AREA]"
1810,298,"SONIC 1123 - HOUSTON, TX [SCARSDALE]"
1811,298,"SONIC 1124 - HOUSTON, TX [JONES ROAD]"
1812,298,"SONIC 1125 - HOUSTON, TX [VETERANS HWY]"
1813,298,"SONIC 1127 - HOUSTON, TX [BLALOCK]"
1814,298,"SONIC 1128 - INDEPENDENCE, MO [16510 E 23]"
1815,298,"SONIC 1129 - INDEPENDENCE, MO [10601 E 23]"
1816,298,"SONIC 1130 - INDEPENDENCE, MO [HWY 40]"
1817,298,"SONIC 1131 - INDEPENDENCE, MO [S NOLAND]"
1818,298,"SONIC 1132 - JONESBORO, LA [OLD WINNFIELD]"
1819,298,"SONIC 1134 - JEANERETTE, LA [MAIN ST]"
1820,298,"SONIC 1136 - JACKSONVILLE, AR [N FIRST]"
1821,298,"SONIC 1140 - KATY, TX [HWY BLVD]"
1822,298,"SONIC 1141 - KANSAS CITY, KS [LEAVENWORTH]"
1823,298,"SONIC 1143 - KANSAS CITY, MO [INDEPENDENCE]"
1824,298,"SONIC 1144 - KANSAS CITY, KS [N 78TH]"
1825,298,"SONIC 1146 - LEES SUMMIT, MO [SE THIRD]"
1826,298,"SONIC 1147 - LEAVENWORTH, KS [S FOURTH]"
1827,298,"SONIC 1148 - LIBERTY, TX [HWY 90]"
1828,298,"SONIC 1149 - LELAND, MISSISSIPPI"
1829,298,"SONIC 1150 - LEAGUE CITY, TX [W MAIN]"
1830,298,"SONIC 1151 - LIVINGSTON, TX [N WASHINGTON]"
1831,298,"SONIC 1152 - LA PLACE, LA [ORMOND BLVD]"
1832,298,"SONIC 1154 - LAFAYETTE, GA [MAIN STREET]"
1833,298,"SONIC 1155 - LYNN HAVEN, FLORIDA"
1834,298,"SONIC 1156 - DONIPHAN, MO [WASHINGTON]"
1835,298,SONIC 1157 - LAKE PROVIDENCELA [LAKE]
1836,298,"SONIC 1158 - LAWTON, OK [E GORE]"
1837,298,"SONIC 1160 - LONOKE, AR [CENTER]"
1838,298,"SONIC 1161 - 001161 - NORTH LITTLE ROCK, AR [CAMP]"
1839,298,"SONIC 1164 - LINDALE, TEXAS"
1840,298,"SONIC 1166 - LAUREL, MS [HWY 15]"
1841,298,"SONIC 1167 - LEWISVILLE, TX [N VALLEY]"
1842,298,"SONIC 1168 - 001168 - LITTLE ROCK, AR[WESTHAVEN]"
1843,298,"SONIC 1169 - 001169 - MINDEN, LA [HOMER]"
1844,298,"SONIC 1174 - 001174 - MONROE, LA [N. 18TH]"
1845,298,"SONIC 1175 - 001175 - MARYVILLE, MO [S MAIN]"
1846,298,"SONIC 1177 - MINEOLA, TEXAS"
1847,298,"SONIC 1179 - NORTHPORT, AL [LURLEEN]"
1848,298,"SONIC 1181 - MIDWEST CITY, OK [DOUGLAS]"
1849,298,"SONIC 1182 - MATHIS, TX [SAN PATRICIO]"
1850,298,"SONIC 1183 - MANSFIELD, LA [S WASHINGTON]"
1851,298,"SONIC 1184 - MACON, MO [SPRUCE]"
1852,298,"SONIC 1185 - MOUNTAIN GROVE,MO [W THIRD]"
1853,298,"SONIC 1188 - MONROE, LA [MARTIN LUTHER]"
1854,298,"SONIC 1189 - MOUNTAIN HOME, AR [HWY 62]"
1855,298,"SONIC 1190 - MONROE, LA [STERLINGTON]"
1856,298,"SONIC 1191 - NEW ALBANY, MS [343 W BANKHEAD"
1857,298,"SONIC 1192 - MAUMELLE, AR [COMMONS]"
1858,298,"SONIC 1193 - NASHVILLE, TN [MURFREESBORO ROAD]"
1859,298,"SONIC 1195 - MARIANNA, FL [LAFAYETTE]"
1860,298,"SONIC 1196 - MISSOURI CITY, TX [HWY 6 S]"
1861,298,"SONIC 1199 - BETHANY, OK [COUNCIL]"
1862,298,"SONIC 1200 - NEOSHO, MO [NEOSHO BLVD]"
1863,298,"SONIC 1201 - NEWPORT, AR [HIGHWAY 367]"
1864,298,"SONIC 1202 - SEARCY, AR [HWY 36]"
1865,298,"SONIC 1203 - NEW IBERIA, LA [E ADMIRAL]"
1866,298,"SONIC 1204 - NEWCASTLE, OK [MAIN]"
1867,298,"SONIC 1205 - NORMAN, OK [E LINDSEY]"
1868,298,"SONIC 1207 - NORMAN, OK [NW 24TH]"
1869,298,"SONIC 1210 - NORMAN, OK [N PORTER]"
1870,298,"SONIC 1211 - NORMAN, OK [1515 W LINDSEY"
1871,298,"SONIC 1212 - OTTAWA, KS [S MAIN]"
1872,298,"SONIC 1213 - OPELOUSAS, LA [S UNION]"
1873,298,"SONIC 1214 - ORANGE, TX [MACARTHUR]"
1874,298,"SONIC 1219 - OKLA CITY, OK [NW 63RD ST]"
1875,298,"SONIC 1220 - OKLA CITY, OK [NW 23RD]"
1876,298,"SONIC 1221 - OLATHE, KS [S PARKER]"
1877,298,"SONIC 1222 - OKLA CITY, OK [S I-35 SVC RD]"
1878,298,"SONIC 1223 - OZARK, MO [W JACKSON]"
1879,298,"SONIC 1224 - OAK GROVE, LA [PO BOX]"
1880,298,"SONIC 1226 - OAK GROVE, MO [S BROADWAY]"
1881,298,"SONIC 1228 - OKLAHOMA CITY, OK [S WESTERN]"
1882,298,"SONIC 1229 - OZARK, AR [COMMERCIAL]"
1883,298,"SONIC 1230 - PARAGOULD, AR [KINGS HWY]"
1884,298,"SONIC 1234 - PORT ARTHUR, TX [MEMORIAL]"
1885,298,"SONIC 1236 - PRAGUE, OK [MAIN]"
1886,298,"SONIC 1237 - PANAMA CITY, FLORIDA"
1887,298,"SONIC 1239 - PRESCOTT, AR [1ST STREET]"
1888,298,"SONIC 1240 - PLANO, TX [JUPITER]"
1889,298,"SONIC 1242 - PLANO, TX [CUSTER]"
1890,298,"SONIC 1243 - PEORIA, ARIZONA"
1891,298,"SONIC 1244 - PENSACOLA, FL [9TH AVE]"
1892,298,"SONIC 1246 - PRATTVILLE, AL [E MAIN]"
1893,298,"SONIC 1247 - ROGERS, AR [W WALNUT]"
1894,298,"SONIC 1248 - RICHMOND, TX [JACKSON ST]"
1895,298,"SONIC 1249 - ROBINSON, TX [ROBINSON]"
1896,298,"SONIC 1250 - RAYVILLE, LA [LOUISIANA]"
1897,298,"SONIC 1251 - RAINBOW CITY, AL [RAINBOW]"
1898,298,"SONIC 1252 - RAYTOWN, MO [6525 RAYTOWN]"
1899,298,"SONIC 1255 - STEPHENVILLE, TEXAS"
1900,298,"SONIC 1256 - SAND SPRINGS, OK [ADAMS]"
1901,298,"SONIC 1258 - OKLA CITY, OK [2800 SW MAY]"
1902,298,"SONIC 1260 - SAINT ROBERT, MO [PO BOX]"
1903,298,"SONIC 1261 - SAINT MARTINVILLE, LOUISIANA"
1904,298,"SONIC 1264 - SALEM, MO [HWY 32 E]"
1905,298,"SONIC 1265 - SUGAR CREEK, MO [HWY 24 E]"
1906,298,"SONIC 1266 - 001266 - SAINT JOSEPH, MO [BELT]"
1907,298,"SONIC 1267 - SWEETWATER, TENNESSEE"
1908,298,"SONIC 1268 - SHERIDAN, AR [W CENTER]"
1909,298,"SONIC 1269 - 001269 - SHREVEPORT, LA [BERT KOUNS]"
1910,298,"SONIC 1272 - 001272 - SHREVEPORT, LA [MANSFIELD]"
1911,298,"SONIC 1275 - SPRINGDALE, AR [S THOMPSON]"
1912,298,"SONIC 1276 - 001276 - SHREVEPORT, LA [1681 E 70TH]"
1913,298,"SONIC 1279 - 001279 - SPRINGFIELD, MO[N GLENSTONE]"
1914,298,"SONIC 1283 - SAINT JOSEPH,MO [N BELT HWY]"
1915,298,"SONIC 1284 - SCOTTSBORO, AL [BROAD ST]"
1916,298,"SONIC 1286 - 001286 - SHERWOOD, AR [LANDERS]"
1917,298,"SONIC 1287 - SUGAR LAND, TX [ELDRIDGE]"
1918,298,"SONIC 1288 - 001288 - SPRINGFIELD, MO[BATTLEFIELD]"
1919,298,"SONIC 1291 - TULSA, OK [UTICA]"
1920,298,"SONIC 1292 - TULSA,OK [S. LEWIS]"
1921,298,"SONIC 1294 - TUTTLE, OKLAHOMA"
1922,298,"SONIC 1295 - TULSA, OK [S 129TH]"
1923,298,"SONIC 1296 - TULSA, OK [E 31ST]"
1924,298,"SONIC 1297 - TULSA, OK [S HARVARD]"
1925,298,"SONIC 1298 - N TAZEWELL, VA [MARKET]"
1926,298,"SONIC 1300 - VAN BUREN, AR [BROADWAY]"
1927,298,"SONIC 1301 - VIDOR, TX [MAIN]"
1928,298,"SONIC 1303 - WATONGA, OK [RUSSWORM]"
1929,298,"SONIC 1304 - WINNSBORO, LOUISIANA"
1930,298,"SONIC 1306 - 001306 - WEST MONROE, LA[CYPRESS]"
1931,298,"SONIC 1308 - WICHITA FALLS, TX [9TH]"
1932,298,"SONIC 1309 - 001309 - WALNUT RIDGE, AR [FOURTH]"
1933,298,"SONIC 1311 - WINNFIELD, LA [W COURT]"
1934,298,"SONIC 1312 - WHITE HALL, AR [DOLLARWAY]"
1935,298,"SONIC 1313 - 001313 - WEST MONROE, LA[THOMAS]"
1936,298,"SONIC 1314 - WAGONER, OK [BLAKE DR]"
1937,298,"SONIC 1315 - 001315 - WASHINGTON, MO [545 E FIFTH]"
1938,298,"SONIC 1316 - WILLOW SPRINGS, MO [E MAIN]"
1939,298,"SONIC 1317 - WACO, TX [S 6TH]"
1940,298,"SONIC 1318 - WHITE HOUSE, TN [HWY 76]"
1941,298,"SONIC 1320 - WINDSOR, MISSOURI"
1942,298,"SONIC 1322 - WEST COLUMBIA, SC [PLATT]"
1943,298,"SONIC 1487 - ATHENS, TX [TYLER]"
1944,298,"SONIC 1488 - ARKADELPHIA, AR [10TH]"
1945,298,"SONIC 1489 - ALTUS, OK [MAIN STREET]"
1946,298,"SONIC 1490 - ALVA, OK"
1947,298,"SONIC 1491 - ALAMOGORDO, NM [WHITE]"
1948,298,"SONIC 1495 - ANGLETON, TX [N VELASCO]"
1949,298,"SONIC 1496 - ATOKA, OK [MISSISSIPPI]"
1950,298,"SONIC 1498 - ABILENE, KS [BUCKEYE]"
1951,298,"SONIC 1500 - AUSTIN, TX [S LAMAR]"
1952,298,"SONIC 1501 - ALEXANDRIA, LA [MACARTHUR]"
1953,298,"SONIC 1502 - 001502 - ABILENE, TX [FIRST ST]"
1954,298,"SONIC 1503 - AMORY, MS [HATLEY]"
1955,298,"SONIC 1504 - ARTESIA, NM [MAIN ST]"
1956,298,"SONIC 1506 - ABERDEEN, MS"
1957,298,"SONIC 1507 - AUSTIN, TX [N LAMAR]"
1958,298,"SONIC 1508 - ATLANTA, TX [HWY 59 N LOOP]"
1959,298,"SONIC 1511 - ANADARKO, OK [PETREE]"
1960,298,"SONIC 1512 - ARLINGTON, TX [W RANDOL MILL]"
1961,298,"SONIC 1515 - ANDREWS, TX [N MAIN]"
1962,298,"SONIC 1516 - ALAMOSA, COLORADO"
1963,298,"SONIC 1517 - ALVIN, TX [GORDON ST]"
1964,298,"SONIC 1519 - ARLINGTON, TX [S BOWEN]"
1965,298,"SONIC 1520 - ALPINE, TX [E HOLLAND]"
1966,298,"SONIC 1523 - AMERICUS, GA [LAMAR]"
1967,298,"SONIC 1524 - 001524 - ABILENE, TX [SAYLES BLVD]"
1968,298,"SONIC 1525 - ARLINGTON, TX [2016 S COOPER]"
1969,298,"SONIC 1527 - ARLINGTON, TX [E PARK ROW]"
1970,298,"SONIC 1530 - ALBUQUERQUE, NM [EUBANK]"
1971,298,"SONIC 1531 - AUSTIN, TX [CAMERON]"
1972,298,"SONIC 1533 - AMITE, LA [OAK STREET]"
1973,298,"SONIC 1534 - ANDALUSIA, AL [THREE KNOTCH]"
1974,298,"SONIC 1537 - AUSTIN, TX [AIRPORT]"
1975,298,"SONIC 1541 - AUSTIN, TX [EAST OLTORF]"
1976,298,"SONIC 1543 - ALLEN, TX [MAIN STREET]"
1977,298,"SONIC 1549 - ANTLERS, OK [E MAIN]"
1978,298,"SONIC 1553 - AUSTIN, TX [W STASSNEY]"
1979,298,"SONIC 1555 - HOKES BLUFF, AL [HIGHWAY 278 E]"
1980,298,"SONIC 1556 - 001556 - AZLE, TX [BOYD HIGHWAY]"
1981,298,"SONIC 1557 - AUSTIN, TX [4929 BURNET]"
1982,298,"SONIC 1558 - ADAMSVILLE, TENNESSEE"
1983,298,"SONIC 1559 - 001559 - LAKEWAY, TX [2102 RANCH]"
1984,298,"SONIC 1560 - AUSTIN, TX [7708 BURNET]"
1985,298,"SONIC 1561 - ANTHONY, NM [110 W ELM]"
1986,298,"SONIC 1562 - AUSTIN, TX [ED BLUESTEIN]"
1987,298,"SONIC 1563 - AVA, MO [12TH AVENUE]"
1988,298,"SONIC 1565 - AZTEC, NM [W AZTEC BLVD]"
1989,298,"SONIC 1566 - AUSTIN, TX [E STASSNEY]"
1990,298,"SONIC 1569 - 001569 - AURORA, MO [S ELLIOTT]"
1991,298,"SONIC 1570 - AUSTIN, TX [BRODIE LANE]"
1992,298,"SONIC 1572 - ANAHEIM, CA [LEMON]"
1993,298,"SONIC 1574 - ALBUQUERQUE, NM [BRIDGE]"
1994,298,SONIC 1576
1995,298,"SONIC 1577 - ALBUQUERQUE, NM [ALAMEDA]"
1996,298,"SONIC 1578 - ALBUQUERQUE, NM [MENAUL]"
1997,298,"SONIC 1579 - ALBUQUERQUE, NM [SE CENTRAL]"
1998,298,"SONIC 1580 - ALBUQUERQUE, NM [ISLETA]"
1999,298,"SONIC 1582 - ALBUQUERQUE, NM [NE SAN MATEO]"
2000,298,"SONIC 1583 - AUSTIN, TX [MCNEIL]"
2001,298,"SONIC 1584 - ALBUQUERQUE, NM [CENTRAL]"
2002,298,"SONIC 1585 - ALMA, AR [HWY 71 N]"
2003,298,"SONIC 1586 - AUSTIN, TX [LAMPLIGHT]"
2004,298,"SONIC 1587 - AUSTIN, TX [MANCHACA]"
2005,298,"SONIC 1588 - ASHLAND CITY, TN [S MAIN]"
2006,298,"SONIC 1589 - 001589 - AMARILLO, TX [SW 34TH]"
2007,298,"SONIC 1591 - ALBUQUERQUE, NM [JUAN TABO]"
2008,298,"SONIC 1592 - ARLINGTON, TX [S COOPER STREET]"
2009,298,"SONIC 1594 - ARCADIA, LA [N HAZEL]"
2010,298,"SONIC 1595 - ALBEMARLE, NC [N HIGHWAY]"
2011,298,"SONIC 1596 - AMARILLO, TX [S WASHINGTON]"
2012,298,"SONIC 1597 - 001597 - ABILENE, TX [N JUDGE]"
2013,298,"SONIC 1598 - 001598 - ANDERSON, MO [HWY 59N]"
2014,298,"SONIC 1599 - ATKINS, AR [N CHURCH]"
2015,298,"SONIC 1600 - BARTLESVILLE, OK [ADAMS]"
2016,298,"SONIC 1601 - BROWNWOOD, TX [W COMMERCE]"
2017,298,"SONIC 1602 - OKLA CITY, OK [NW 39TH ST]"
2018,298,"SONIC 1603 - BLACKWELL, OK [PO BOX]"
2019,298,"SONIC 1604 - BIG SPRING, TX [S GREGG]"
2020,298,"SONIC 1605 - BROKEN ARROW, OK [W KENOSHA]"
2021,298,"SONIC 1606 - BENTON, AR [MILITARY RD]"
2022,298,"SONIC 1608 - 001608 - BASTROP, LA [E MADISON]"
2023,298,"SONIC 1609 - BEAUMONT, TX [MLK BLVD]"
2024,298,"SONIC 1611 - BURKBURNETT, TEXAS"
2025,298,"SONIC 1614 - 001614 - OKLA CITY, OK [W BRITTON]"
2026,298,"SONIC 1616 - BAY CITY, TX [AVENUE F]"
2027,298,"SONIC 1617 - BELEN, NM [N MAIN STREET]"
2028,298,"SONIC 1618 - BRISTOW, OK [W FOURTH]"
2029,298,"SONIC 1619 - BROWNFIELD, TX [LUBBOCK]"
2030,298,"SONIC 1620 - BELTON, MO [NORTH AVE]"
2031,298,"SONIC 1622 - BRYAN, TX [TEXAS AVE]"
2032,298,"SONIC 1625 - BOGALUSA, LA [S COLUMBIA ST]"
2033,298,"SONIC 1627 - BATESVILLE, AR [SAINT LOUIS]"
2034,298,"SONIC 1629 - BATESVILLE, MS [HIGHWAY 6 E]"
2035,298,"SONIC 1630 - BONHAM, TX [HWY 121 NORTH]"
2036,298,"SONIC 1631 - 001631 - BOWIE, TX [E WISE]"
2037,298,"SONIC 1632 - BUTLER, MISSOURI [FORT SCOTT]"
2038,298,"SONIC 1634 - BEAUMONT, TX [N 23RD ST]"
2039,298,"SONIC 1635 - BOLIVAR, TN [W MARKET]"
2040,298,"SONIC 1638 - BRADY, TEXAS"
2041,298,"SONIC 1639 - BAXTER SPRINGS,KS [MILITARY]"
2042,298,"SONIC 1640 - BRIDGE CITY, TX [TEXAS AVE]"
2043,298,"SONIC 1641 - 001641 - BROWNSVILLE, TN[E MAIN]"
2044,298,"SONIC 1643 - BROKEN BOW, OK [S PARK DRIVE]"
2045,298,"SONIC 1644 - BEEBE, AR [DEWITT HENRY DRIVE]"
2046,298,"SONIC 1645 - BRINKLEY, ARKANSAS"
2047,298,"SONIC 1646 - BOLIVAR, MO [SPRINGFIELD AVE]"
2048,298,"SONIC 1647 - BALCH SPRINGS, TX [SHEPHERD]"
2049,298,"SONIC 1648 - BELLMEAD, TX [BELLMEAD DR]"
2050,298,"SONIC 1651 - BLUE SPRINGS, MO [CORONADO]"
2051,298,"SONIC 1652 - BRECKENRIDGE,TX [W WALKER]"
2052,298,"SONIC 1663 - BELOIT, KS [E HWY 24]"
2053,298,"SONIC 1668 - BELTON, TX [E CENTRAL]"
2054,298,"SONIC 1669 - 001669 - BRIDGEPORT, TX [HWY 114]"
2055,298,"SONIC 1677 - BRUCE, MS [HIGHWAY 32 W]"
2056,298,"SONIC 1681 - BASTROP, TX [PERKINS]"
2057,298,"SONIC 1683 - BLOOMFIELD, NM [W BROADWAY]"
2058,298,"SONIC 1684 - BURNET, TX"
2059,298,"SONIC 1685 - BOSQUE FARMS, NEW MEXICO"
2060,298,"SONIC 1686 - BRAZORIA, TX [HIGHWAY 36 N]"
2061,298,"SONIC 1687 - BERNALILLO, NM [HWY 44]"
2062,298,"SONIC 1688 - 001688 - BLANCHARD, OK [VETERANS MEM]"
2063,298,"SONIC 1689 - BATON ROUGE, LA [GOVERNMENT ST]"
2064,298,"SONIC 1690 - BUFFALO, MO [ASH STREET]"
2065,298,"SONIC 1691 - BRANDON, MS [W GOV'T]"
2066,298,"SONIC 1693 - BAKERSFIELD, CA [MALL VIEW]"
2067,298,"SONIC 1694 - BLUE SPRINGS, MO [HWY 7 N]"
2068,298,"SONIC 1696 - BEDFORD, TX [BROWN]"
2069,298,"SONIC 1697 - BRISTOL, TN [VOLUNTEER PKWY]"
2070,298,"SONIC 1698 - BOONEVILLE, AR [MAIN]"
2071,298,"SONIC 1699 - BOONEVILLE, MS [116 N 2ND]"
2072,298,"SONIC 1700 - BROKEN ARROW,OK [ELM]"
2073,298,"SONIC 1702 - BROKEN ARROW,OK [E KENOSHA]"
2074,298,"SONIC 1703 - BLUE SPRINGS,MO [SW HWY 7]"
2075,298,"SONIC 1704 - 001704 - BENBROOK, TX [8930 HWY 377]"
2076,298,"SONIC 1705 - BONNER SPRINGS, KS [KAW DRIVE]"
2077,298,"SONIC 1706 - BEDFORD, TX [CENTRAL]"
2078,298,"SONIC 1707 - BRYAN, TX [BRIARCREST]"
2079,298,"SONIC 1711 - BRYANT, ARKANSAS"
2080,298,"SONIC 1712 - BRANDON, MS [FLOWOOD]"
2081,298,"SONIC 1713 - BAKERSFIELD, CA"
2082,298,"SONIC 1714 - BALLINGER, TX [HUTCHINSON]"
2083,298,"SONIC 1715 - BARBOURSVILLE, WV [E US ROUTE]"
2084,298,"SONIC 1716 - CLEVELAND, MS [SUNFLOWER RD]"
2085,298,"SONIC 1717 - CHANUTE, KS [SANTA FE]"
2086,298,"SONIC 1718 - CLAREMORE, OK [WILL ROGERS]"
2087,298,"SONIC 1719 - CLEBURNE, TX [MAIN]"
2088,298,"SONIC 1720 - CLINTON, OK [GARY BLVD]"
2089,298,"SONIC 1721 - COFFEYVILLE, KS [11TH]"
2090,298,"SONIC 1722 - 001722 - COMMERCE, TX [HIGHWAY 50]"
2091,298,"SONIC 1723 - CHICKASHA, OK [FOURTH ST]"
2092,298,"SONIC 1724 - 001724 - CAMDEN, AR [CASH ROAD SW]"
2093,298,"SONIC 1725 - CONWAY, AR [HARKRIDER]"
2094,298,"SONIC 1726 - 001726 - CLARKSDALE, MS [DE SOTO]"
2095,298,"SONIC 1728 - CANYON, TEXAS"
2096,298,"SONIC 1729 - 001729 - CARTHAGE, MO [W CENTRAL]"
2097,298,"SONIC 1730 - 001730 - CLINTON, MO [E OHIO]"
2098,298,"SONIC 1731 - COLLEGE STATION, TX [TEXAS AV]"
2099,298,"SONIC 1732 - CROSSETT, AR [W FIRST]"
2100,298,"SONIC 1733 - COLUMBUS, MS [HWY 45]"
2101,298,"SONIC 1735 - CORPUS CHRISTI,TX [AYERS]"
2102,298,"SONIC 1740 - CORINTH, MISSISSIPPI"
2103,298,"SONIC 1741 - CARTHAGE, TEXAS"
2104,298,"SONIC 1742 - CUSHING, OKLAHOMA"
2105,298,"SONIC 1743 - CLOVIS, NM [W SEVENTH]"
2106,298,"SONIC 1746 - CLEVELAND, OKLAHOMA"
2107,298,"SONIC 1747 - CARUTHERSVILLE, MISSOURI"
2108,298,"SONIC 1749 - 001749 - CROCKETT, TX [LOOP 304 EAST]"
2109,298,"SONIC 1750 - CARLSBAD, NM [CANAL]"
2110,298,"SONIC 1751 - CORTEZ, CO [S BROADWAY]"
2111,298,"SONIC 1752 - CLEVELAND, TX [WASHINGTON]"
2112,298,"SONIC 1753 - CHOCTAW, OKLAHOMA"
2113,298,"SONIC 1756 - CUERO, TX [N ESPLANADE]"
2114,298,"SONIC 1757 - CHECOTAH, OKLAHOMA"
2115,298,"SONIC 1759 - CENTER, TEXAS"
2116,298,"SONIC 1760 - CLARKSVILLE, AR [PO BOX]"
2117,298,"SONIC 1763 - COVINGTON, TN [PO BOX]"
2118,298,"SONIC 1764 - CORDELL, OKLAHOMA"
2119,298,"SONIC 1766 - COLLINSVILLE,OK [E MAIN]"
2120,298,"SONIC 1767 - COLUMBUS, MS [ALABAMA]"
2121,298,"SONIC 1769 - CLARKSVILLE, TX [W MAIN]"
2122,298,"SONIC 1770 - CHATTANOOGA, TN [DAYTON]"
2123,298,"SONIC 1771 - CANON CITY, COLORADO"
2124,298,"SONIC 1773 - CENTRAL CITY, KY [2ND STREET]"
2125,298,"SONIC 1776 - CORPUS CHRISTI,TX [LEOPARD]"
2126,298,"SONIC 1796 - CONROE, TEXAS"
2127,298,"SONIC 1800 - 001800 - CLAY CENTER, KS[LINCOLN]"
2128,298,"SONIC 1802 - COLUMBUS, KS [MAPLE]"
2129,298,"SONIC 1804 - CARTHAGE, MISSISSIPPI"
2130,298,"SONIC 1807 - CROSSVILLE, TENNESSEE"
2131,298,"SONIC 1808 - COMANCHE, TEXAS"
2132,298,"SONIC 1809 - COLLEYVILLE, TX [COLLEYVILLE]"
2133,298,"SONIC 1812 - 001812 - CHERAW, SC [MARKET]"
2134,298,"SONIC 1815 - COLLINS, MS [PO BOX]"
2135,298,"SONIC 1816 - CAMDEN, TN [MAIN]"
2136,298,"SONIC 1818 - COLUMBIA, KY [TUTT STREET]"
2137,298,"SONIC 1819 - CORNING, AR [MISSOURI]"
2138,298,SONIC 1820
2139,298,"SONIC 1821 - COLUMBUS, TX [HWY 71]"
2140,298,"SONIC 1822 - CISCO, TEXAS [CONRAD HILTON]"
2141,298,"SONIC 1824 - COLORADO CITY, TX LTD PTRS"
2142,298,"SONIC 1825 - CRYSTAL SPRINGS, MISSISSIPPI"
2143,298,"SONIC 1827 - CLUTE, TX [HWY 288]"
2144,298,"SONIC 1828 - CALDWELL, TEXAS"
2145,298,"SONIC 1829 - 001829 - CORSICANA, TX [WEST 7TH AVE]"
2146,298,"SONIC 1831 - CROSBY, TX [FM 2100]"
2147,298,"SONIC 1832 - CORBIN, KY [KY 1629]"
2148,298,"SONIC 1833 - COOKEVILLE, TN [JEFFERSON]"
2149,298,"SONIC 1834 - CARENCRO, LA [N UNIVERSITY]"
2150,298,"SONIC 1835 - CANUTILLO, TX [6844 DONIFAN]"
2151,298,"SONIC 1836 - CARTHAGE, TN [MYER STREET]"
2152,298,"SONIC 1839 - CONVERSE, TX [FM 78]"
2153,298,"SONIC 1840 - AUSTIN, TX [620 NORTH]"
2154,298,"SONIC 1842 - COUNCIL GROVE, KS"
2155,298,"SONIC 1849 - CANTON, TX [HIGHWAY 19]"
2156,298,"SONIC 1850 - COLUMBIA, TN [CAMPBELL]"
2157,298,SONIC 1851 - 001851 - COLLEGE STATIONTX [TEXAS AVE]
2158,298,"SONIC 1853 - CENTERVILLE, IA [18TH STREET]"
2159,298,"SONIC 1854 - COLUMBIA, SC [BROAD]"
2160,298,"SONIC 1857 - COVINGTON, LA [S TYLER]"
2161,298,"SONIC 1858 - 001858 - COLUMBIA, MO [E NIFONG]"
2162,298,"SONIC 1859 - CONCORD, NC [HWY 29]"
2163,298,"SONIC 1862 - CLANTON, AL [7TH STREET]"
2164,298,"SONIC 1863 - CARROLLTON, TX [MIDWAY RD]"
2165,298,"SONIC 1864 - CYPRESS, TX [CYPRESS N HOUSTON]]"
2166,298,"SONIC 1865 - COPPERAS COVE, TX [830 HWY]"
2167,298,"SONIC 1866 - COLUMBIA, SC [HARBISON]"
2168,298,"SONIC 1867 - CARBONDALE, IL [MAIN]"
2169,298,"SONIC 1872 - CHRISTIANSBURG,VA [FRANKLIN]"
2170,298,"SONIC 1874 - CENTERVILLE, TENNESSEE"
2171,298,"SONIC 1875 - COLUMBIA, LOUISIANA"
2172,298,"SONIC 1879 - DODGE CITY, KS [WYATT EARP]"
